"region";"mun_obr";"oktmo";"year";"F1ST";"F1SIS";"F1SIGAL";"F1SSD";"F1SCM";"F1SNO";"F1SH";"F1SVOCS";"F1SOGAL";"F5SFS";"F5SFSD";"F5SFCM";"F5SFNO";"F5SFH";"F5STS";"F5STSD";"F5STCM";"F5STNO";"F5STH";"F1BTWC";"F1BSWC";"F1BGALWC";"F1BSDWC";"F1BCMWC";"F1BNO2WC";"F1BHWC";"F1BVOCSWC";"F1BOGALWC";"F1BTWCO";"F1BSWCO";"F1BGALWCO";"F1BSDWCO";"F1BCMWCO";"F1BNO2WCO";"F1BHWCO";"F1BVOCSWCO";"F1BOGALWCO";"F1BTTF";"F1BSTF";"F1BGALTF";"F1BSDTF";"F1BCMTF";"F1BNO2TF";"F1BHTF";"F1BVOCSTF";"F1BOGALTF";"F1BTTFC";"F1BSTFC";"F1BGALTFC";"F1BSDTFC";"F1BCMTFC";"F1BNO2TFC";"F1BHTFC";"F1BVOCSTFC";"F1BOGALTFC";"F1BTTFU";"F1BSTFU";"F1BGALTFU";"F1BSDTFU";"F1BCMTFU";"F1BNO2TFU";"F1BHTFU";"F1BVOCSTFU";"F1BOGALTFU";"F1BTE";"F1BSE";"F1BGALE";"F1BSDE";"F1BCME";"F1BNO2E";"F1BHE";"F1BVOCSE";"F1BOGALE"
Ростовская область;Обливский муниципальный район;"60640000";2020;35.0890835;23.655;11.4340835;2.06928;4.84784;1.1899635;0.0;3.324;0.003;3.521;1.29528;3.23684;0.2849635;0.009;20.134;0.774;1.611;0.905;3.315;18.9530835;7.519;11.4340835;2.06928;4.84784;1.1899635;0.0;3.324;0.003;11.0900835;3.727;7.3630835;2.05128;4.22284;1.0109635;0.0;0.078;0.0;966.262;966.262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;950.126;950.126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0890835;23.655;11.4340835;2.06928;4.84784;1.1899635;0.0;3.324;0.003
Ростовская область;Октябрьский муниципальный район;"60641000";2019;3079.5363;97.216;2982.3203;19.244;132.293;54.017;2536.289;195.553;44.9243;13.98;5.718;52.475;16.021;3.281;65.436;13.409;71.791;34.584;179.262;3075.4203;93.301;2982.1193;19.244;132.293;54.017;2536.289;195.385;44.8913;511.745;44.526;467.219;14.558;90.235;25.12;229.137;93.436;14.733;284.346;280.343;4.003;0.0;0.0;0.0;0.0;3.346;0.657;280.23;276.428;3.802;0.0;0.0;0.0;0.0;3.178;0.624;182.897;179.095;3.802;0.0;0.0;0.0;0.0;3.178;0.624;3079.5363;97.216;2982.3203;19.244;132.293;54.017;2536.289;195.553;44.9243
Ростовская область;Октябрьский муниципальный район;"60641000";2020;1792.0137944;184.053914;1607.9604645;32.757954;205.764808;69.3135904;418.97412;865.279814;15.8701781;55.761;21.499082;96.036143;28.4047114;0.29279;128.293212;11.258872;109.728709;40.908879;865.160224;1785.8297944;177.939794;1607.8904645;32.757954;205.764808;69.3135904;418.97412;865.229814;15.8501781;1519.5977974;93.480468229;1426.1171297;30.807177;176.239191;32.6046132;369.1195055;810.49499;6.851653;344.61;343.14969;1.46;0.0;0.0;0.0;0.0;1.04;0.42;338.426;337.03557;1.39;0.0;0.0;0.0;0.0;0.99;0.4;232.259;230.869;1.39;0.0;0.0;0.0;0.0;0.99;0.4;1792.0137944;184.053914;1607.9604645;32.757954;205.764808;69.3135904;418.97412;865.279814;15.8701781
Ростовская область;Орловский муниципальный район;"60642000";2019;541.35;47.096;494.254;38.089;74.111;15.465;296.102;43.027;27.46;6.105;5.691;18.778;5.105;1.381;39.895;32.311;53.322;9.42;39.36;507.168;12.914;494.254;38.089;74.111;15.465;296.102;43.027;27.46;130.811;8.975;121.836;37.583;63.575;6.463;0.714;13.499;0.002;130.254;130.254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.072;96.072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.902;31.902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;541.35;47.096;494.254;38.089;74.111;15.465;296.102;43.027;27.46
Ростовская область;Орловский муниципальный район;"60642000";2020;525.74220153;49.628;476.11390153;34.2665;63.81462;13.12598153;297.8368;40.968;26.102;4.507;33.82697;54.84704;5.71580153;1.367;45.12067;0.43824;8.96735;7.41052;39.601;491.48920153;15.375;476.11390153;34.2665;63.81462;13.12598153;297.8368;40.968;26.102;132.28520153;12.298;119.98690153;33.8355;54.80462;5.24098153;12.1738;11.918;2.014;130.579;130.579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.326;96.326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.156;32.156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;525.74220153;49.628;476.11390153;34.2665;63.81462;13.12598153;297.8368;40.968;26.102
Ростовская область;Песчанокопский муниципальный район;"60644000";2019;139.978;16.543;123.435;2.279;14.953;6.72;73.613;11.206;14.664;1.374;0.624;5.045;2.508;0.016;14.492;1.591;4.499;3.564;10.289;138.906;15.471;123.435;2.279;14.953;6.72;73.613;11.206;14.664;32.674;5.768;26.906;1.894;2.791;2.582;13.388;2.802;3.449;6.014;6.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.942;4.942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.942;4.942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;139.978;16.543;123.435;2.279;14.953;6.72;73.613;11.206;14.664
Ростовская область;Песчанокопский муниципальный район;"60644000";2020;208.97651179;59.087;149.88918379;8.00468;19.540394;5.63608779;78.740007;31.227015;6.741;14.233;5.16663;5.815794;0.96708779;0.034;44.854;2.83805;13.7246;4.669;30.607015;181.12651179;31.237;149.88918379;8.00468;19.540394;5.63608779;78.740007;31.227015;6.741;83.35951179;16.985;66.37423279;6.53268;8.086394;1.49678779;35.422366;13.223005;1.613;161.069;161.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.219;133.219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.942;4.942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208.97651179;59.087;149.88918379;8.00468;19.540394;5.63608779;78.740007;31.227015;6.741
Ростовская область;Пролетарский муниципальный район;"60645000";2019;482.432;35.383;447.049;9.012;34.543;17.809;334.486;41.833;9.366;15.343;5.469;14.613;8.01;22.028;4.212;1.25;17.289;7.625;15.994;466.63;19.581;447.049;9.012;34.543;17.809;334.486;41.833;9.366;57.606;15.463;42.143;7.789;18.469;10.573;1.397;3.335;0.58;204.476;204.476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;188.674;188.674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.819;63.819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;482.432;35.383;447.049;9.012;34.543;17.809;334.486;41.833;9.366
Ростовская область;Пролетарский муниципальный район;"60645000";2020;636.6466728;36.15664;600.4899928;7.38848;38.07591;17.6635228;488.49485;31.67158;17.19565;13.72242;6.29865;16.5544;8.9293428;10.97877;22.43376;1.08983;21.52151;8.66918;20.69281;620.7316728;20.24148;600.4899928;7.38848;38.07591;17.6635228;488.49485;31.67158;17.19565;50.3936328;15.5893;34.8039328;5.8126;16.36642;8.6279128;0.005;3.992;0.0;204.958;204.95816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.043;189.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.13;66.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;636.6466728;36.15664;600.4899928;7.38848;38.07591;17.6635228;488.49485;31.67158;17.19565
Ростовская область;Ремонтненский муниципальный район;"60647000";2019;18.892;4.443;14.449;2.742;3.645;0.596;0.056;7.381;0.029;4.281;2.737;3.398;0.402;4.547;0.162;0.005;0.247;0.194;2.864;18.892;4.443;14.449;2.742;3.645;0.596;0.056;7.381;0.029;11.512;3.711;7.801;2.739;3.364;0.407;0.029;1.237;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.892;4.443;14.449;2.742;3.645;0.596;0.056;7.381;0.029
Ростовская область;Ремонтненский муниципальный район;"60647000";2020;44.4968269;17.267000001;27.2300269;4.90016;7.81059;1.7192769;3.822;8.135;0.843;7.723000001;4.87416;5.46259;1.3092769;2.133;9.544;0.026;2.348;0.41;6.002;43.8618269;16.632000001;27.2300269;4.90016;7.81059;1.7192769;3.822;8.135;0.843;26.0058269;12.684000001;13.3220269;4.66016;4.19359;1.3022769;0.013;3.128;0.025;361.161;361.161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.526;360.526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.921;0.921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.4968269;17.267000001;27.2300269;4.90016;7.81059;1.7192769;3.822;8.135;0.843
Ростовская область;Родионово-Несветайский муниципальный район;"60648000";2019;136.744;1.358;135.386;1.677;8.973;2.709;26.611;95.383;0.033;0.003;0.023;2.794;1.227;0.013;1.355;1.654;6.179;1.482;95.37;136.433;1.047;135.386;1.677;8.973;2.709;26.611;95.383;0.033;41.556;0.003;41.553;1.603;8.277;2.507;26.538;2.626;0.002;1035.667;1035.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1035.356;1035.356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.744;1.358;135.386;1.677;8.973;2.709;26.611;95.383;0.033
Ростовская область;Родионово-Несветайский муниципальный район;"60648000";2020;145.05653527;3.66;141.39653527;1.84802;11.43239;3.84912527;39.181;85.049;0.037;0.008;0.09202;3.36939;1.36412527;0.052;3.652;1.756;8.063;2.485;85.094;143.85653527;2.46;141.39653527;1.84802;11.43239;3.84912527;39.181;85.049;0.037;54.55653527;0.01;54.54653527;1.67902;8.59139;2.75512527;38.842;2.677;0.002;1043.414;1043.414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1042.214;1042.214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.05653527;3.66;141.39653527;1.84802;11.43239;3.84912527;39.181;85.049;0.037
Ростовская область;Ростовская область;"60000000";2020;183.368;13.2;170.168;9.153;29.016;99.63;0.0;32.369;0.0;12.062;1.967;4.374;0.457;0.0;1.138;7.186;24.642;99.173;32.369;183.368;13.2;170.168;9.153;29.016;99.63;0.0;32.369;0.0;50.399;12.034;38.365;1.966;3.598;0.457;0.0;32.344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.368;13.2;170.168;9.153;29.016;99.63;0.0;32.369;0.0
Ростовская область;Сальский муниципальный район;"60650000";2019;4888.071;155.578;4732.493;75.177;266.036;205.748;3904.48;248.084;32.968;101.337;68.883;206.633;66.269;4.598;54.194;6.286;59.312;139.46;243.17;4865.057;132.564;4732.493;75.177;266.036;205.748;3904.48;248.084;32.968;2754.85601;108.32401;2646.532;65.502;227.156;186.094;2083.807;81.349;2.624;676.948;676.948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;653.934;653.934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;295.57;295.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4888.071;155.578;4732.493;75.177;266.036;205.748;3904.48;248.084;32.968
Ростовская область;Сальский муниципальный район;"60650000";2020;2879.87824896;159.520000003;2720.35725196;78.19797;287.557129;203.25182896;1896.791196;226.561128;27.998;107.957000002;72.97522;204.201869;65.61511896;4.65556601;51.542000001;5.22202;83.29199;137.615;221.318022;2864.30524896;143.947000003;2720.35725196;78.19797;287.557129;203.25182896;1896.791196;226.561128;27.998;778.54224896;122.359010003;656.18259996;75.14897;258.686129;188.86282896;95.153555;35.540117;2.791;528.451;528.451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;512.878;512.878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.014;156.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2879.87824896;159.520000003;2720.35725196;78.19797;287.557129;203.25182896;1896.791196;226.561128;27.998
Ростовская область;Семикаракорский муниципальный район;"60651000";2019;103.464;14.998;88.466;0.797;13.482;3.405;57.031;13.339;0.412;0.184;0.366;6.24;2.725;0.031;14.799;0.421;6.659;0.653;13.283;90.567;2.101;88.466;0.797;13.482;3.405;57.031;13.339;0.412;74.597;0.816;73.781;0.762;12.153;3.258;56.918;0.503;0.187;136.864;136.864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123.967;123.967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.752;52.752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.464;14.998;88.466;0.797;13.482;3.405;57.031;13.339;0.412
Ростовская область;Семикаракорский муниципальный район;"60651000";2020;5426.9242701;34.87903;5392.0449401;10.54496;69.06972;24.817;5071.473;162.07063;54.0696301;2.82317;0.84576;29.04572;11.87;0.14253;31.8907;9.6992;40.024;12.948;161.4905;5401.7332701;9.68803;5392.0449401;10.54496;69.06972;24.817;5071.473;162.07063;54.0696301;66.9322701;7.83463;59.0976401;3.63736;39.63992;13.054;1.76;0.59373;0.4126301;201.91;201.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.719;176.719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.504;105.504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5426.9242701;34.87903;5392.0449401;10.54496;69.06972;24.817;5071.473;162.07063;54.0696301
Ростовская область;Советский муниципальный район;"60652000";2019;0.245;0.002;0.243;0.003;0.178;0.047;0.003;0.012;0.0;0.001;0.003;0.178;0.047;0.003;0.001;0.0;0.0;0.0;0.009;0.245;0.002;0.243;0.003;0.178;0.047;0.003;0.012;0.0;0.234;0.001;0.233;0.003;0.178;0.047;0.003;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.245;0.002;0.243;0.003;0.178;0.047;0.003;0.012;0.0
Ростовская область;Советский муниципальный район;"60652000";2020;0.4261093;0.009;0.4171093;0.088;0.251;0.0371093;0.0;0.038;0.003;0.002;0.088;0.054;0.0271093;0.001;0.007;0.0;0.197;0.01;0.037;0.4261093;0.009;0.4171093;0.088;0.251;0.0371093;;0.038;0.003;0.1761093;0.006;0.1701093;0.088;0.054;0.0271093;;0.001;;0.0;;0.0;;;;;;;0.0;;0.0;;;;;;;0.0;;0.0;;;;;;;0.4261093;0.009;0.4171093;0.088;0.251;0.0371093;;0.038;0.003
Ростовская область;Тарасовский муниципальный район;"60653000";2019;254.163;41.06;213.103;10.92;127.687;32.889;31.176;10.421;0.01;24.02;10.887;126.2;32.611;0.414;17.04;0.033;1.487;0.278;10.579;238.45;25.347;213.103;10.92;127.687;32.889;31.176;10.421;0.01;180.916;2.493;178.423;1.031;113.413;30.029;30.8;3.145;0.005;135.476;135.476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.763;119.763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;254.163;41.06;213.103;10.92;127.687;32.889;31.176;10.421;0.01
Ростовская область;Тарасовский муниципальный район;"60653000";2020;343.01974364;31.017000026;312.004193673;10.462952;160.531258;42.63331864;77.791125001;19.586000032;0.99954;11.16667202574;6.545665;154.875134;40.12551264;1.89286300883;19.850271;3.917;5.656;2.508;16.947;332.74274364;20.74000002574;312.00415367283;10.462952;160.531258;42.63331864;77.79112500083;19.586000032;0.9995;306.66074364;14.57400002574;292.08779367283;6.709952;156.459258;41.59331864;73.33212500083;13.039000032;0.95414;526.648;526.648;0.00004;0.0;0.0;0.0;0.0;0.0;0.00004;516.371;516.371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.57;14.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;343.01974364;31.017000026;312.004193673;10.462952;160.531258;42.63331864;77.791125001;19.586000032;0.99954
Ростовская область;Тацинский муниципальный район;"60654000";2019;4029.51;975.144;3054.366;21.353;2758.597;176.783;4.876;90.062;2.695;2.704;1.767;8.759;7.485;1.16300003;899.707;12.725;2719.333;122.816;17.322;3199.508;145.142;3054.366;21.353;2758.597;176.783;4.876;90.062;2.695;2690.961;37.828;2653.133;7.494;2592.786;47.412;2.202;2.154;1.085;18675.629;18675.629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17845.627;17845.627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6928.818;6928.818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4029.51;975.144;3054.366;21.353;2758.597;176.783;4.876;90.062;2.695
Ростовская область;Тацинский муниципальный район;"60654000";2020;4526.67874295;1461.24023;3065.43851295;21.39614;2837.80536;175.42452295;2.254;25.43449;3.124;10.749;6.55914;22.65236;15.80852295;1.1000000395;1450.49123;14.837;2815.153;159.616;24.33449;3211.04756295;145.60905;3065.43851295;21.39614;2837.80536;175.42452295;2.254;25.43449;3.124;2766.02095295;36.32225;2729.69870295;7.1217;2669.32503;50.42327295;0.014;1.7317;1.083;20473.75128;20473.75128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19158.1201;19158.1201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7064.2271;7064.2271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4526.67874295;1461.24023;3065.43851295;21.39614;2837.80536;175.42452295;2.254;25.43449;3.124
Ростовская область;Усть-Донецкий муниципальный район;"60655000";2019;181.271;30.731;150.54;4.865;27.059;14.209;73.173;15.527;15.707;0.228;0.187;16.605;5.366;0.007;24.545;0.745;5.925;4.996;10.855;171.616;21.076;150.54;4.865;27.059;14.209;73.173;15.527;15.707;45.132;4.657;40.475;4.125;20.677;9.165;4.597;1.268;0.643;2401.141;2401.141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2391.486;2391.486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2391.486;2391.486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.271;30.731;150.54;4.865;27.059;14.209;73.173;15.527;15.707
Ростовская область;Усть-Донецкий муниципальный район;"60655000";2020;162.3756089;50.708349;111.6669799;6.300973;30.450984;16.8943329;34.528392;20.088321;3.403977;0.022809;0.392207;15.371509;4.8523739;0.041024;50.68554;5.908766;15.079475;12.041959;20.543208;157.6226089;45.955349;111.6669799;6.300973;30.450984;16.8943329;34.528392;20.088321;3.403977;57.7220879;15.553169;42.1689501;5.423137;21.013829;8.5491679;6.0160702;0.817581;0.349165;2376.731;2376.731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2371.978;2371.978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2371.978;2371.978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162.3756089;50.708349;111.6669799;6.300973;30.450984;16.8943329;34.528392;20.088321;3.403977
Ростовская область;Целинский муниципальный район;"60656000";2019;58.512;21.514;36.998;0.87;13.579;4.925;6.271;9.365;1.988;0.203;0.12;1.886;0.99;0.029;21.311;0.75;11.693;3.935;9.336;40.016;3.018;36.998;0.87;13.579;4.925;6.271;9.365;1.988;7.712;1.311;6.401;0.174;2.716;1.133;1.285;0.835;0.258;181.922;181.922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163.426;163.426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.062;155.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.512;21.514;36.998;0.87;13.579;4.925;6.271;9.365;1.988
Ростовская область;Целинский муниципальный район;"60656000";2020;62.3064753;21.866;40.4404753;1.00662;14.56014;4.9910853;6.12;11.67413;2.0885;0.468;0.23902;2.06154;0.9720853;0.02593;21.398;0.7676;12.4986;4.019;11.6422;43.8104753;3.37;40.4404753;1.00662;14.56014;4.9910853;6.12;11.67413;2.0885;10.4306753;1.609;8.8216753;0.29272;3.51974;1.1793853;1.134;2.42923;0.2666;181.922;181.922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163.426;163.426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.062;155.062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.3064753;21.866;40.4404753;1.00662;14.56014;4.9910853;6.12;11.67413;2.0885
Ростовская область;Цимлянский муниципальный район;"60657000";2019;200.153;62.855;137.298;16.109;36.878;21.866;2.318;60.039;0.088;38.053;13.408;25.993;18.879;0.018;24.802;2.701;10.885;2.987;60.021;183.709;46.411;137.298;16.109;36.878;21.866;2.318;60.039;0.088;120.532;42.456;78.076;14.809;33.984;19.904;2.318;7.045;0.016;172.723;172.723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.279;156.279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.836;51.836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.153;62.855;137.298;16.109;36.878;21.866;2.318;60.039;0.088
Ростовская область;Цимлянский муниципальный район;"60657000";2020;268.853;75.052646;193.800338;16.428452;38.866689;25.603608;37.000636;67.019357;8.881596;38.245;13.565;26.365;18.836;0.016;36.807646;2.863452;12.501689;6.767608;67.003357;246.512;52.711383;193.800338;16.428452;38.866689;25.603608;37.000636;67.019357;8.881596;158.815;44.675335;114.139976;16.066396;35.688185;20.145459;25.232605;11.303378;5.703953;234.468;234.46789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;212.127;212.126627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.487;52.487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;268.853;75.052646;193.800338;16.428452;38.866689;25.603608;37.000636;67.019357;8.881596
Ростовская область;Чертковский муниципальный район;"60658000";2019;7284.071;42.97;7241.101;12.352;35.07;261.825;6034.731;896.985;0.138;19.743;8.167;10.197;2.398;0.049;23.227;4.185;24.873;259.427;850.848;7278.361;37.26;7241.101;12.352;35.07;261.825;6034.731;896.985;0.138;7122.665;19.601;7103.064;12.162;30.559;260.035;5991.829;808.415;0.064;175.793;175.793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.083;170.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7284.071;42.97;7241.101;12.352;35.07;261.825;6034.731;896.985;0.138
Ростовская область;Чертковский муниципальный район;"60658000";2020;6665.96602544;62.584270205;6603.385861216;16.482714;55.969661;304.21083144;5816.147290625;410.362560151;0.212804;35.290000209;12.163703004;23.386661;3.08441944;0.165970034443;27.29427;4.319;32.583;301.126;364.1106;6660.25602544;56.874270205;6603.3858612149;16.482714;55.969661;304.21083144;5816.1472906247;410.36256015019;0.212804;6438.91995544;37.226000205;6401.6980024069;16.2855822;51.781591;302.87978144;5724.7462906247;305.88400014219;0.120757;181.752;181.752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.042;176.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.245;5.245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6665.96602544;62.584270205;6603.385861216;16.482714;55.969661;304.21083144;5816.147290625;410.362560151;0.212804
Ростовская область;Шолоховский муниципальный район;"60659000";2019;4221.804;43.295;4178.509;2.555;37.154;124.172;3707.264;302.957;4.407;1.607;0.62;5.104;2.709;0.072;38.729;0.596;20.153;107.316;295.772;4216.642;38.133;4178.509;2.555;37.154;124.172;3707.264;302.957;4.407;4089.526;1.221;4088.305;1.694;23.507;115.5;3658.086;286.938;2.58;44.946;44.946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.784;39.784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4221.804;43.295;4178.509;2.555;37.154;124.172;3707.264;302.957;4.407
Ростовская область;Шолоховский муниципальный район;"60659000";2020;4892.961100011;19.290000015;4873.6731;4.9324;52.48;261.731;4199.9803;348.607;5.9424;10.03400000726;2.9312;13.904;3.142;0.18218;9.256;2.001;38.576;258.589;341.991;4892.629100011;18.958000015;4873.6731;4.9324;52.48;261.731;4199.9803;348.607;5.9424;4831.262100011;12.713000015;4818.5503;4.2486;42.583;254.476;4194.0643;320.245;2.9334;2.639;2.639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.307;2.307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.924;0.924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4892.961100011;19.290000015;4873.6731;4.9324;52.48;261.731;4199.9803;348.607;5.9424
Ростовская область;< Прочие >;-;2020;7.35;3.467;3.883;0.187;1.318;1.665;0.032;0.679;0.002;0.084;0.127;0.84;1.12;0.437;3.383;0.06;0.478;0.545;0.242;7.35;3.467;3.883;0.187;1.318;1.665;0.032;0.679;0.002;3.817;0.123;3.694;0.185;1.23;1.639;0.0;0.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.35;3.467;3.883;0.187;1.318;1.665;0.032;0.679;0.002
Рязанская область;Александро-Невский муниципальный район;"61620000";2019;5359.779;7.787;5351.992;19.998;50.77;7.687;5250.132;13.555;9.85;5.474;16.993;1.818;0.474;23.523;2.313;3.005;48.952;7.213;12.276;5357.17;5.178;5351.992;19.998;50.77;7.687;5250.132;13.555;9.85;5268.754;0.396;5268.358;19.993;13.519;2.102;5222.784;0.15;9.81;285.274;285.274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282.665;282.665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5359.779;7.787;5351.992;19.998;50.77;7.687;5250.132;13.555;9.85
Рязанская область;Александро-Невский муниципальный район;"61620000";2020;1018.84;2.325567;1016.514187;3.049255;15.039413;3.191207;977.713;7.707288;9.814024;0.0;0.0;0.21;0.115;0.0;2.325567;3.049255;14.829413;3.076207;7.707288;1018.464;1.949567;1016.514187;3.049255;15.039413;3.191207;977.713;7.707288;9.814024;1008.04;0.029;1008.011;3.048;14.842;3.189;976.97;0.151;9.811;6.271;6.271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.895;5.895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1018.84;2.325567;1016.514187;3.049255;15.039413;3.191207;977.713;7.707288;9.814024
